idcode,year,age,collgrad,occ_code,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
402,85,32,0,6,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
402,87,34,0,6,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
402,88,36,0,6,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
403,68,20,0,4,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
403,69,21,0,7,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
403,70,22,0,7,1,1.779227,1.629434,1.597032,1.398386,1.58179,1.515185,1.219716,1.367524
403,71,23,0,7,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
403,85,37,0,3,1,2.140878,2.06462,1.784721,1.692039,1.883329,1.674886,1.471128,1.572538
403,87,39,0,3,1,2.15165,2.086813,1.785863,1.708411,1.862653,1.675486,1.46508,1.596655
403,88,40,0,3,1,2.153732,2.094748,1.784327,1.714587,1.846942,1.67396,1.458564,1.608429
404,68,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
404,75,27,0,4,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
404,82,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
406,73,21,0,6,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
406,75,23,0,6,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
406,77,25,0,3,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
406,78,26,0,3,1,1.92413,1.791854,1.677989,1.506176,1.740989,1.584552,1.337968,1.42636
406,80,27,0,3,1,1.954848,1.82719,1.694717,1.529773,1.771836,1.598851,1.361712,1.440596
406,82,29,0,2,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
406,83,30,0,3,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
406,85,33,0,2,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
406,87,34,0,2,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
406,88,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
407,85,33,1,1,1,2.235888,2.23795,1.883335,1.845764,2.198795,1.739804,1.849998,1.985675
407,87,35,1,1,1,2.264283,2.277005,1.895717,1.872857,2.206768,1.750142,1.86257,2.011306
407,88,37,1,1,1,2.283866,2.307629,1.902478,1.894589,2.200417,1.755611,1.865832,2.03618
408,83,39,0,4,1,2.136367,2.020727,1.761288,1.638554,1.787387,1.642942,1.475402,1.579689
409,72,20,0,3,1,1.749628,1.581585,1.592043,1.442282,1.512412,1.535594,1.297086,1.453549
409,73,21,0,4,1,1.793564,1.629567,1.617199,1.47392,1.564746,1.557196,1.334796,1.46892
409,75,23,0,3,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
409,77,25,0,3,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
409,78,26,0,3,1,1.964916,1.771775,1.697332,1.54215,1.697433,1.614404,1.498752,1.525973
409,80,28,0,3,1,2.02415,1.840338,1.729381,1.588004,1.755545,1.641784,1.543912,1.554254
409,82,30,0,3,1,2.074573,1.900471,1.755811,1.628498,1.799331,1.664294,1.579762,1.581779
409,85,33,0,3,1,2.133686,1.974861,1.78492,1.679188,1.838151,1.688931,1.616078,1.621646
409,87,35,0,3,1,2.162081,2.013916,1.797301,1.706281,1.846125,1.699269,1.628651,1.647277
409,88,36,0,3,1,2.172974,2.030282,1.801384,1.717817,1.84474,1.702612,1.631445,1.659808
410,78,33,0,1,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
410,80,35,0,1,1,2.121295,2.033996,1.777959,1.670306,1.889681,1.669417,1.467866,1.547664
410,82,37,0,1,1,2.140878,2.06462,1.784721,1.692039,1.883329,1.674886,1.471128,1.572538
410,83,38,0,1,1,2.147365,2.076771,1.785994,1.700895,1.874782,1.675795,1.469268,1.584691
410,85,40,0,1,1,2.153732,2.094748,1.784327,1.714587,1.846942,1.67396,1.458564,1.608429
410,87,42,0,1,1,2.151287,2.104295,1.77704,1.722918,1.804778,1.667257,1.438549,1.631409
410,88,43,0,1,1,2.14676,2.105907,1.77129,1.725074,1.778323,1.662079,1.42505,1.642615
411,73,19,0,7,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
411,77,23,0,7,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
411,82,28,0,3,1,2.02415,1.840338,1.729381,1.588004,1.755545,1.641784,1.543912,1.554254
411,87,33,0,7,1,2.133686,1.974861,1.78492,1.679188,1.838151,1.688931,1.616078,1.621646
412,78,33,1,1,1,2.235888,2.23795,1.883335,1.845764,2.198795,1.739804,1.849998,1.985675
412,80,35,1,1,1,2.264283,2.277005,1.895717,1.872857,2.206768,1.750142,1.86257,2.011306
412,82,37,1,2,1,2.283866,2.307629,1.902478,1.894589,2.200417,1.755611,1.865832,2.03618
413,70,23,0,3,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
413,71,24,0,3,1,1.856084,1.71486,1.640321,1.454961,1.668552,1.552303,1.283497,1.397321
413,72,25,0,3,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
414,75,23,1,3,1,1.977028,1.982296,1.761712,1.699751,2.019314,1.647622,1.637152,1.863124
414,77,25,1,3,1,2.034196,1.99742,1.777615,1.683789,2.023649,1.649761,1.7066,1.875577
414,78,26,1,3,1,2.067118,2.034863,1.795747,1.708726,2.058076,1.665277,1.732672,1.890002
414,80,28,1,3,1,2.126352,2.103427,1.827797,1.75458,2.116188,1.692657,1.777832,1.918283
414,82,30,1,3,1,2.176775,2.163559,1.854227,1.795074,2.159975,1.715167,1.813681,1.945808
414,83,31,1,3,1,2.198682,2.190464,1.865334,1.813311,2.176496,1.724597,1.828115,1.959286
414,85,33,1,3,1,2.235888,2.23795,1.883335,1.845764,2.198795,1.739804,1.849998,1.985675
414,87,35,1,3,1,2.264283,2.277005,1.895717,1.872857,2.206768,1.750142,1.86257,2.011306
414,88,36,1,3,1,2.275176,2.293371,1.8998,1.884393,2.205383,1.753485,1.865365,2.023837
415,87,34,0,7,1,2.108199,2.015522,1.77247,1.65743,1.887485,1.664857,1.462744,1.534943
415,88,35,0,1,1,2.121295,2.033996,1.777959,1.670306,1.889681,1.669417,1.467866,1.547664
416,70,18,0,7,1,1.583797,1.367205,1.469022,1.199298,1.290025,1.393797,1.074543,1.288693
416,71,19,0,7,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
416,73,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
416,75,23,0,6,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
416,77,25,0,6,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
416,78,26,0,6,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
416,80,28,0,6,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
417,72,18,0,7,1,1.59908,1.433291,1.493598,1.269155,1.36529,1.426342,1.064221,1.305659
417,73,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
417,75,21,0,6,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
417,77,23,0,6,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
417,88,34,0,7,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
418,69,21,0,7,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
418,70,22,0,7,1,1.820014,1.609355,1.616375,1.43436,1.538234,1.545037,1.3805,1.467137
419,71,19,0,7,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
419,72,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
419,73,21,0,3,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
419,87,35,0,3,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
419,88,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
420,77,23,1,3,1,1.977028,1.982296,1.761712,1.699751,2.019314,1.647622,1.637152,1.863124
420,78,24,1,3,1,1.999072,1.957869,1.758079,1.657511,1.985639,1.633028,1.678201,1.860962
420,80,26,1,1,1,2.067118,2.034863,1.795747,1.708726,2.058076,1.665277,1.732672,1.890002
420,82,28,1,3,1,2.126352,2.103427,1.827797,1.75458,2.116188,1.692657,1.777832,1.918283
420,83,29,1,1,1,2.167948,2.200633,1.86629,1.845354,2.215137,1.737065,1.786599,1.949106
420,87,33,1,1,1,2.251171,2.304036,1.907911,1.915621,2.27406,1.772349,1.839676,2.00264
421,75,25,0,7,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
421,77,27,0,7,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
421,78,28,0,7,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
421,80,30,0,7,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
422,77,25,0,7,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
422,78,26,0,7,1,1.92413,1.791854,1.677989,1.506176,1.740989,1.584552,1.337968,1.42636
422,82,30,0,7,1,2.033787,1.92055,1.736469,1.592523,1.842887,1.634443,1.418977,1.482167
422,83,31,0,7,1,2.055694,1.947455,1.747576,1.61076,1.859409,1.643872,1.433411,1.495645
422,85,33,0,7,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
422,87,35,0,7,1,2.121295,2.033996,1.777959,1.670306,1.889681,1.669417,1.467866,1.547664
422,88,36,0,7,1,2.132188,2.050362,1.782042,1.681843,1.888296,1.672761,1.470661,1.560196
423,68,22,0,7,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
423,69,23,0,7,1,1.874826,1.719208,1.663297,1.533175,1.658671,1.596749,1.403232,1.499096
423,70,23,0,7,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
423,73,27,0,6,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
423,75,29,0,3,1,2.009677,1.891538,1.723956,1.572947,1.822785,1.623796,1.402216,1.468499
423,82,36,0,6,1,2.132188,2.050362,1.782042,1.681843,1.888296,1.672761,1.470661,1.560196
423,83,37,0,2,1,2.140878,2.06462,1.784721,1.692039,1.883329,1.674886,1.471128,1.572538
423,85,39,0,2,1,2.15165,2.086813,1.785863,1.708411,1.862653,1.675486,1.46508,1.596655
423,87,41,0,2,1,2.153611,2.100575,1.781386,1.719423,1.827651,1.671217,1.44972,1.620014
423,88,42,0,2,1,2.151287,2.104295,1.77704,1.722918,1.804778,1.667257,1.438549,1.631409
424,77,24,1,8,1,2.014355,2.023955,1.782654,1.727368,2.060905,1.665572,1.667879,1.877928
424,78,25,1,3,1,2.049479,2.063506,1.802191,1.753646,2.098914,1.682305,1.696278,1.892542
424,80,27,1,3,1,2.169188,2.182292,1.880968,1.908012,2.195897,1.774516,1.896556,2.037781
424,82,29,1,3,1,2.224017,2.24664,1.910208,1.951186,2.246846,1.799461,1.937061,2.065685
424,83,30,1,3,1,2.248127,2.275652,1.92272,1.970762,2.266948,1.810108,1.953822,2.079352
424,85,32,1,3,1,2.233669,2.281347,1.899613,1.900064,2.264701,1.765354,1.829898,1.989541
425,82,28,0,7,1,2.039433,1.906424,1.753957,1.657861,1.83081,1.674328,1.53359,1.57122
425,83,29,0,7,1,2.009677,1.891538,1.723956,1.572947,1.822785,1.623796,1.402216,1.468499
425,85,31,0,6,1,2.055694,1.947455,1.747576,1.61076,1.859409,1.643872,1.433411,1.495645
425,87,33,0,6,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
425,88,34,0,6,1,2.108199,2.015522,1.77247,1.65743,1.887485,1.664857,1.462744,1.534943
426,88,40,0,7,1,2.138449,2.028662,1.759752,1.64473,1.771677,1.641416,1.468886,1.591463
427,70,19,0,4,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
427,71,20,0,3,1,1.678276,1.469492,1.523549,1.266593,1.405438,1.440654,1.156946,1.320004
427,72,21,0,3,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
427,73,22,0,4,1,1.820014,1.609355,1.616375,1.43436,1.538234,1.545037,1.3805,1.467137
427,75,23,0,3,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
427,77,25,0,7,1,1.931995,1.734331,1.6792,1.517213,1.663005,1.598888,1.472681,1.511548
427,85,33,0,8,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
427,87,36,0,8,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
428,73,20,0,7,1,1.749628,1.581585,1.592043,1.442282,1.512412,1.535594,1.297086,1.453549
428,75,22,0,1,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
428,77,24,0,3,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
429,83,37,0,3,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
429,85,39,0,2,1,2.136367,2.020727,1.761288,1.638554,1.787387,1.642942,1.475402,1.579689
429,87,41,0,3,1,2.138328,2.034489,1.756811,1.649565,1.752385,1.638672,1.460042,1.603048
429,88,43,0,3,1,2.131477,2.039821,1.746714,1.655217,1.703058,1.629534,1.435372,1.62565
430,72,21,0,1,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
430,73,22,0,1,1,1.763944,1.563348,1.572457,1.328529,1.506525,1.482641,1.230038,1.350558
430,75,24,0,1,1,1.840801,1.648773,1.615745,1.385104,1.593287,1.519759,1.293819,1.380355
430,77,26,0,1,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
430,78,27,0,1,1,1.939565,1.761104,1.670141,1.459915,1.696571,1.566306,1.372034,1.42363
430,80,29,0,1,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
430,82,31,0,1,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
430,83,32,0,1,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
431,75,22,1,3,1,1.937498,1.93853,1.739366,1.670794,1.974142,1.628454,1.604098,1.848132
431,77,24,1,7,1,2.014355,2.023955,1.782654,1.727368,2.060905,1.665572,1.667879,1.877928
431,78,25,1,7,1,2.049479,2.063506,1.802191,1.753646,2.098914,1.682305,1.696278,1.892542
431,80,27,1,7,1,2.113119,2.136285,1.83705,1.80218,2.164188,1.71212,1.746094,1.921203
431,82,29,1,1,1,2.167948,2.200633,1.86629,1.845354,2.215137,1.737065,1.786599,1.949106
431,83,30,1,1,1,2.192058,2.229645,1.878802,1.864931,2.23524,1.747712,1.803359,1.962774
431,85,32,1,1,1,2.233669,2.281347,1.899613,1.900064,2.264701,1.765354,1.829898,1.989541
431,87,34,1,1,1,2.266469,2.324618,1.914804,1.929838,2.279837,1.778126,1.847126,2.015551
431,88,36,1,1,1,2.290459,2.359457,1.924375,1.95425,2.280648,1.78603,1.855043,2.040803
432,70,19,0,4,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
432,71,20,0,7,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
432,72,21,0,7,1,1.778281,1.563481,1.592623,1.404063,1.489481,1.524652,1.345118,1.451954
432,85,34,0,5,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
432,87,35,0,5,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
432,88,37,0,6,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
433,75,30,0,3,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
433,77,32,0,3,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
433,78,33,0,3,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
433,80,35,0,3,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
433,82,37,0,3,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
433,83,38,0,3,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
433,87,42,0,3,1,2.136004,2.038209,1.752465,1.653061,1.729512,1.634712,1.448871,1.614443
433,88,43,0,4,1,2.131477,2.039821,1.746714,1.655217,1.703058,1.629534,1.435372,1.62565
434,85,31,0,7,1,2.055694,1.947455,1.747576,1.61076,1.859409,1.643872,1.433411,1.495645
434,87,33,0,7,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
434,88,34,0,7,1,2.108199,2.015522,1.77247,1.65743,1.887485,1.664857,1.462744,1.534943
435,69,21,0,3,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
435,70,22,0,3,1,1.779227,1.629434,1.597032,1.398386,1.58179,1.515185,1.219716,1.367524
435,71,23,0,3,1,1.818757,1.673201,1.619379,1.427343,1.626962,1.534353,1.25277,1.382517
435,72,24,0,3,1,1.856084,1.71486,1.640321,1.454961,1.668552,1.552303,1.283497,1.397321
435,73,25,0,3,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
435,75,27,0,3,1,2.010917,1.873196,1.738635,1.635604,1.803544,1.661247,1.512174,1.557174
435,77,29,0,1,1,2.065746,1.937544,1.767874,1.678778,1.854493,1.686192,1.552679,1.585077
436,70,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
436,71,20,0,3,1,1.693559,1.535578,1.548125,1.336451,1.480703,1.473198,1.146623,1.33697
436,72,21,0,3,1,1.737495,1.58356,1.573281,1.368088,1.533037,1.4948,1.184333,1.352342
436,73,22,0,3,1,1.779227,1.629434,1.597032,1.398386,1.58179,1.515185,1.219716,1.367524
436,75,24,0,3,1,1.856084,1.71486,1.640321,1.454961,1.668552,1.552303,1.283497,1.397321
436,77,26,0,3,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
436,78,27,0,3,1,1.954848,1.82719,1.694717,1.529773,1.771836,1.598851,1.361712,1.440596
436,80,29,0,3,1,1.994394,1.825451,1.699381,1.503089,1.74752,1.591251,1.412538,1.451533
436,82,31,0,3,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
436,83,32,0,3,1,2.060116,1.906165,1.732704,1.5578,1.797084,1.61954,1.455838,1.491968
436,85,34,0,3,1,2.092916,1.949436,1.747895,1.587573,1.81222,1.632312,1.473066,1.517978
436,87,36,0,3,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
436,88,37,0,3,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
437,68,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
437,78,35,0,7,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
437,80,37,0,7,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
437,82,39,0,7,1,2.136367,2.020727,1.761288,1.638554,1.787387,1.642942,1.475402,1.579689
437,83,40,0,7,1,2.138449,2.028662,1.759752,1.64473,1.771677,1.641416,1.468886,1.591463
438,70,18,0,3,1,1.59908,1.433291,1.493598,1.269155,1.36529,1.426342,1.064221,1.305659
438,71,19,0,3,1,1.647421,1.485488,1.521564,1.303473,1.424787,1.450379,1.106586,1.321409
439,68,22,1,1,1,1.937498,1.93853,1.739366,1.670794,1.974142,1.628454,1.604098,1.848132
440,70,18,0,3,1,1.583797,1.367205,1.469022,1.199298,1.290025,1.393797,1.074543,1.288693
440,71,19,0,6,1,1.632138,1.419402,1.496988,1.233616,1.349522,1.417834,1.116908,1.304443
440,73,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
440,75,23,0,3,1,1.803474,1.607115,1.594803,1.357486,1.551697,1.501808,1.263092,1.365551
440,77,25,0,3,1,1.891208,1.754411,1.659857,1.481238,1.706561,1.569036,1.311896,1.411935
440,78,26,0,3,1,1.964916,1.771775,1.697332,1.54215,1.697433,1.614404,1.498752,1.525973
440,80,28,0,4,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
440,82,30,0,3,1,2.018504,1.854464,1.711893,1.522666,1.767622,1.601898,1.429299,1.465201
440,85,33,0,3,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
440,87,35,0,3,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
440,88,37,0,3,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
441,83,37,0,7,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
441,87,41,0,7,1,2.138328,2.034489,1.756811,1.649565,1.752385,1.638672,1.460042,1.603048
441,88,42,0,7,1,2.136004,2.038209,1.752465,1.653061,1.729512,1.634712,1.448871,1.614443
442,75,26,1,8,1,2.067118,2.034863,1.795747,1.708726,2.058076,1.665277,1.732672,1.890002
442,77,28,1,8,1,2.126352,2.103427,1.827797,1.75458,2.116188,1.692657,1.777832,1.918283
442,78,29,1,8,1,2.152665,2.134547,1.841714,1.775497,2.139872,1.704521,1.796921,1.93214
442,80,31,1,8,1,2.198682,2.190464,1.865334,1.813311,2.176496,1.724597,1.828115,1.959286
443,72,20,0,7,1,1.749628,1.581585,1.592043,1.442282,1.512412,1.535594,1.297086,1.453549
443,73,21,0,6,1,1.793564,1.629567,1.617199,1.47392,1.564746,1.557196,1.334796,1.46892
443,75,23,0,1,1,1.859543,1.653122,1.638721,1.463318,1.583405,1.564204,1.413554,1.48213
443,77,25,0,3,1,1.875926,1.688325,1.635282,1.411381,1.631296,1.536492,1.322218,1.394969
443,78,26,0,1,1,1.908847,1.725768,1.653414,1.436318,1.665724,1.552008,1.34829,1.409394
443,83,31,0,4,1,2.040411,1.881368,1.723001,1.540903,1.784144,1.611328,1.443733,1.478679
443,85,33,0,4,1,2.077617,1.928854,1.741002,1.573356,1.806442,1.626535,1.465616,1.505067
443,87,35,0,4,1,2.106012,1.96791,1.753383,1.600449,1.814416,1.636873,1.478188,1.530699
443,88,37,0,4,1,2.125595,1.998534,1.760145,1.622182,1.808064,1.642342,1.48145,1.555572
444,73,23,1,3,1,1.961745,1.91621,1.737137,1.629894,1.944049,1.615077,1.647474,1.846159
444,75,25,1,8,1,2.034196,1.99742,1.777615,1.683789,2.023649,1.649761,1.7066,1.875577
444,77,27,1,8,1,2.097836,2.070199,1.812474,1.732323,2.088923,1.679575,1.756416,1.904237
444,83,33,1,8,1,2.235888,2.23795,1.883335,1.845764,2.198795,1.739804,1.849998,1.985675
445,75,24,1,8,1,2.014355,2.023955,1.782654,1.727368,2.060905,1.665572,1.667879,1.877928
445,77,26,1,3,1,2.082401,2.10095,1.820323,1.778583,2.133341,1.697821,1.72235,1.906967
446,68,21,0,3,1,1.722212,1.517474,1.548705,1.298231,1.457772,1.462256,1.194655,1.335376
446,75,28,0,4,1,1.968081,1.794331,1.685463,1.482172,1.723836,1.579387,1.39345,1.437676
447,80,31,0,1,1,2.055694,1.947455,1.747576,1.61076,1.859409,1.643872,1.433411,1.495645
447,82,33,0,3,1,2.0929,1.994941,1.765577,1.643214,1.881707,1.659079,1.455294,1.522033
447,83,34,0,3,1,2.108199,2.015522,1.77247,1.65743,1.887485,1.664857,1.462744,1.534943
447,85,36,0,1,1,2.116905,1.984276,1.757466,1.611985,1.813031,1.640216,1.480983,1.54323
447,87,38,0,2,1,2.132082,2.010684,1.761419,1.631038,1.799516,1.64325,1.47959,1.567725
447,88,39,0,2,1,2.136367,2.020727,1.761288,1.638554,1.787387,1.642942,1.475402,1.579689
448,75,25,1,7,1,2.049479,2.063506,1.802191,1.753646,2.098914,1.682305,1.696278,1.892542
448,78,28,1,7,1,2.126352,2.103427,1.827797,1.75458,2.116188,1.692657,1.777832,1.918283
448,82,32,1,7,1,2.233669,2.281347,1.899613,1.900064,2.264701,1.765354,1.829898,1.989541
448,83,33,1,7,1,2.251171,2.304036,1.907911,1.915621,2.27406,1.772349,1.839676,2.00264
448,87,37,1,7,1,2.299149,2.373715,1.927054,1.964446,2.275682,1.788156,1.85551,2.053145
448,88,38,1,2,1,2.305636,2.385866,1.928328,1.973302,2.267134,1.789064,1.85365,2.065298
449,80,37,0,3,1,2.140878,2.06462,1.784721,1.692039,1.883329,1.674886,1.471128,1.572538
449,87,44,0,3,1,2.124748,2.039325,1.739559,1.656032,1.673023,1.623139,1.419545,1.636667
449,88,45,0,3,1,2.115815,2.036721,1.730999,1.655508,1.639406,1.615527,1.401391,1.647494
