idcode,age,collgrad,occupation,white,elnwage1,elnwage2,elnwage3,elnwage4,elnwage5,elnwage6,elnwage7,elnwage8
1957,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
1958,35,0,6,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
1959,41,0,4,1,2.188269,2.08745,1.805987,1.927178,1.697251,1.806905,1.650085,1.506479
1962,45,0,7,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
1964,45,0,3,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
1965,35,0,2,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
1967,40,1,2,1,2.449472,2.536101,1.997442,1.999619,2.151159,1.473035,1.82793,2.139899
1968,35,1,1,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
1970,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
1973,36,0,6,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
1974,34,1,8,1,2.310466,2.567054,1.974877,1.94512,2.509581,1.22962,1.59513,1.999139
1982,37,1,1,1,2.441685,2.569322,1.995971,2.074297,2.236019,1.447585,1.817049,2.074204
1988,42,0,7,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
1989,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
1990,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
1994,38,0,5,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
1995,37,0,3,1,2.190381,2.130678,1.811497,2.031008,1.771168,1.785529,1.641779,1.411768
1996,45,0,3,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
1998,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
1999,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2000,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2001,40,1,8,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
2005,36,0,6,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
2009,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2012,39,1,3,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
2013,37,0,2,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2015,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
2016,36,1,1,1,2.426595,2.581461,1.98801,2.09493,2.303535,1.426545,1.80722,2.059422
2022,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2023,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2024,40,0,7,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2025,35,1,8,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
2026,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2028,37,0,2,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2031,40,0,3,1,2.198168,2.097458,1.812967,1.95633,1.686308,1.810979,1.65266,1.477464
2033,35,1,8,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
2034,36,0,1,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2036,36,0,4,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2041,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2042,42,0,7,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2045,43,0,6,1,2.149729,2.069034,1.780819,1.862486,1.77798,1.779921,1.635633,1.575185
2046,38,0,6,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2047,35,1,1,1,2.405257,2.594133,1.976314,2.113435,2.390666,1.399225,1.794291,2.048198
2048,40,0,2,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2049,37,0,1,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2051,44,1,2,1,2.305187,2.458983,1.961101,1.685546,2.324787,1.28306,1.615897,2.235916
2055,46,1,1,1,2.229163,2.443764,1.913521,1.608078,2.523205,1.218405,1.58284,2.325971
2056,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2057,41,0,2,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2058,39,1,2,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
2059,37,1,4,1,2.441685,2.569322,1.995971,2.074297,2.236019,1.447585,1.817049,2.074204
2062,37,0,6,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2065,38,0,6,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2066,36,0,6,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2068,35,0,1,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2073,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2074,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2077,35,0,2,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
2079,43,0,7,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
2085,41,0,1,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2086,44,0,2,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
2087,44,1,3,1,2.305187,2.458983,1.961101,1.685546,2.324787,1.28306,1.615897,2.235916
2088,37,1,8,1,2.441685,2.569322,1.995971,2.074297,2.236019,1.447585,1.817049,2.074204
2089,37,1,1,1,2.374479,2.529036,2.009965,1.889607,2.248188,1.311577,1.633919,2.032809
2092,36,1,3,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
2095,44,0,7,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
2096,43,0,1,1,2.149729,2.069034,1.780819,1.862486,1.77798,1.779921,1.635633,1.575185
2104,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
2105,42,0,2,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2106,35,1,2,1,2.338051,2.553848,1.990308,1.928745,2.402835,1.263218,1.611161,2.006804
2109,37,0,7,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
2111,35,0,7,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2112,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
2113,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2119,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2121,35,0,4,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2125,38,1,8,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
2127,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2129,39,0,5,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2132,39,1,8,1,2.385918,2.506356,2.014681,1.841952,2.172,1.334822,1.644274,2.073048
2136,36,0,2,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2139,35,0,4,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2140,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2141,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2142,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2143,40,0,1,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2146,41,0,7,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2147,44,0,2,1,2.121089,2.060625,1.762632,1.826946,1.847767,1.757012,1.623756,1.614875
2148,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2149,38,1,2,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
2151,44,1,1,1,2.305187,2.458983,1.961101,1.685546,2.324787,1.28306,1.615897,2.235916
2152,37,0,6,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2154,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2157,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2163,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2164,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2165,36,0,5,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2168,36,1,1,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
2170,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2171,37,0,1,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2172,34,0,3,1,2.059161,2.12841,1.790402,1.901831,2.04473,1.567564,1.41986,1.336703
2173,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2175,38,0,6,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2178,36,0,6,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2179,43,0,6,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
2180,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2181,36,0,1,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2183,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2186,38,0,1,1,2.199224,2.119072,1.815722,2.008245,1.723267,1.800291,1.648507,1.430109
2187,39,0,7,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2188,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
2189,39,0,1,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2192,36,0,1,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2193,42,0,6,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2196,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2197,37,0,1,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2202,35,0,1,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2204,37,0,3,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2206,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2207,38,0,6,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2209,41,1,8,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
2211,38,1,3,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
2212,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2218,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2221,43,0,2,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
2222,44,0,4,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
2223,40,0,2,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2224,36,0,1,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2226,36,0,4,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2227,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2228,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2229,41,1,1,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
2230,42,0,2,1,2.172123,2.077975,1.79527,1.895897,1.727808,1.796552,1.64441,1.539053
2231,36,0,4,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2232,42,0,1,1,2.172123,2.077975,1.79527,1.895897,1.727808,1.796552,1.64441,1.539053
2235,35,1,8,1,2.405257,2.594133,1.976314,2.113435,2.390666,1.399225,1.794291,2.048198
2237,35,0,5,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2238,43,1,4,1,2.333828,2.467392,1.979288,1.721086,2.255,1.305969,1.627774,2.196226
2241,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2242,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2244,44,0,3,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
2249,40,1,2,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
2251,40,1,1,1,2.449472,2.536101,1.997442,1.999619,2.151159,1.473035,1.82793,2.139899
2252,38,1,1,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
2254,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2255,36,0,7,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2256,35,1,1,1,2.405257,2.594133,1.976314,2.113435,2.390666,1.399225,1.794291,2.048198
2257,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2260,37,0,7,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2262,41,0,3,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2265,44,0,7,1,2.053882,2.020339,1.776626,1.642257,1.859936,1.621004,1.440626,1.57348
2267,35,1,2,1,2.405257,2.594133,1.976314,2.113435,2.390666,1.399225,1.794291,2.048198
2271,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2272,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2275,37,0,5,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2278,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2279,38,0,2,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2280,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2284,39,0,6,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2285,36,1,7,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
2286,35,0,1,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2291,42,0,3,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2292,36,0,7,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
2294,44,1,1,1,2.372393,2.499269,1.947106,1.870236,2.312618,1.419068,1.799027,2.27731
2299,43,0,1,1,2.149729,2.069034,1.780819,1.862486,1.77798,1.779921,1.635633,1.575185
2302,38,0,7,1,2.199224,2.119072,1.815722,2.008245,1.723267,1.800291,1.648507,1.430109
2303,37,0,7,1,2.190381,2.130678,1.811497,2.031008,1.771168,1.785529,1.641779,1.411768
2319,35,0,3,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2320,41,1,3,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
2321,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
2323,41,0,2,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2327,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2328,40,0,2,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2333,43,0,6,0,2.123007,2.041417,1.793758,1.7325,1.81713,1.653797,1.433187,1.692288
2334,38,0,3,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
2335,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
2336,45,0,6,0,2.059478,2.025133,1.753649,1.659291,1.976318,1.601699,1.406332,1.775227
2338,43,0,3,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
2340,41,0,7,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
2341,34,1,3,0,2.35095,2.579723,1.973822,1.999823,2.536561,1.239504,1.575814,2.157637
2342,43,0,6,1,2.082523,2.028748,1.794813,1.677797,1.790149,1.643914,1.452503,1.53379
2343,45,0,2,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
2344,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2348,39,1,1,0,2.426402,2.519026,2.013626,1.896654,2.19898,1.344706,1.624958,2.231546
2353,36,1,8,1,2.359389,2.541176,2.002005,1.910241,2.315704,1.290537,1.62409,2.018028
2356,41,1,3,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
2360,36,0,6,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2363,35,0,2,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2365,40,1,7,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
2367,38,1,1,1,2.383322,2.51743,2.014191,1.866844,2.200286,1.326339,1.640647,2.05115
2368,37,0,3,1,2.190381,2.130678,1.811497,2.031008,1.771168,1.785529,1.641779,1.411768
2370,39,0,3,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2371,41,1,7,1,2.372368,2.485808,2.004455,1.785778,2.17427,1.332953,1.642226,2.12752
2372,42,0,1,1,2.104917,2.03769,1.809265,1.711208,1.739977,1.660545,1.46128,1.497658
2373,35,0,2,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2375,39,0,7,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2377,37,0,7,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
2379,39,0,7,0,2.107892,2.040097,1.843146,1.668676,1.746298,1.546642,1.266558,1.527717
2381,43,0,7,0,2.055801,2.001132,1.807752,1.547811,1.829299,1.517789,1.250057,1.650894
2384,39,1,1,0,2.359196,2.47874,2.02762,1.711965,2.211149,1.208698,1.441828,2.190152
2385,41,0,1,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
2387,40,1,8,1,2.382267,2.495816,2.011436,1.814929,2.163328,1.337027,1.6448,2.098505
2388,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
2390,35,0,3,0,2.060024,2.087588,1.818773,1.75547,1.977134,1.475038,1.233444,1.461472
2391,44,0,7,0,2.094366,2.033009,1.775571,1.69696,1.886917,1.630887,1.42131,1.731978
2392,40,1,8,0,2.42275,2.508485,2.010381,1.869632,2.190308,1.34691,1.625484,2.257003
2393,37,0,3,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
2394,39,0,7,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
2396,40,0,6,0,2.10424,2.029556,1.8399,1.641654,1.737626,1.548847,1.267084,1.553174
2400,36,0,7,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
2411,45,0,7,0,2.059478,2.025133,1.753649,1.659291,1.976318,1.601699,1.406332,1.775227
2412,41,0,7,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
2415,35,0,3,1,2.153953,2.15549,1.79184,2.070146,1.925815,1.73717,1.61902,1.385763
2418,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
2419,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2422,39,0,3,0,2.175098,2.080382,1.829152,1.853365,1.734129,1.68265,1.449687,1.569111
2427,38,1,8,0,2.3566,2.489814,2.02713,1.736858,2.239436,1.200215,1.438201,2.168253
2428,37,1,8,0,2.414963,2.541706,2.00891,1.94431,2.275168,1.321461,1.614603,2.191308
2430,41,0,6,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
2431,35,1,8,0,2.311329,2.526232,2.003247,1.798759,2.441984,1.137093,1.408715,2.123908
2432,38,1,4,1,2.450528,2.557715,2.000197,2.051533,2.188118,1.462347,1.823777,2.092544
2434,41,0,7,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
2439,35,0,7,0,2.12723,2.127874,1.804779,1.940159,1.964965,1.611045,1.416574,1.502867
2442,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2443,40,0,3,1,2.130962,2.057172,1.826961,1.771641,1.698477,1.674971,1.46953,1.43607
2445,38,0,3,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
2446,35,0,7,1,2.086746,2.115205,1.805834,1.885456,1.937984,1.601162,1.43589,1.344369
2448,37,0,3,1,2.190381,2.130678,1.811497,2.031008,1.771168,1.785529,1.641779,1.411768
2449,36,0,2,1,2.17529,2.142817,1.803536,2.051641,1.838684,1.764489,1.63195,1.396986
2450,39,0,2,1,2.134614,2.067713,1.830207,1.798663,1.707149,1.672766,1.469004,1.410613
2453,41,0,1,0,2.094341,2.019548,1.83292,1.612503,1.748569,1.544773,1.264509,1.582189
2454,38,0,3,0,2.172502,2.091455,1.828662,1.878258,1.762416,1.674167,1.44606,1.547212
2457,36,0,7,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
2458,40,1,3,0,2.42275,2.508485,2.010381,1.869632,2.190308,1.34691,1.625484,2.257003
2461,37,0,6,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
2466,37,1,8,1,2.441685,2.569322,1.995971,2.074297,2.236019,1.447585,1.817049,2.074204
2469,37,0,3,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
2476,37,0,2,0,2.163659,2.103062,1.824436,1.901021,1.810318,1.659405,1.439332,1.528872
2479,37,0,1,0,2.096453,2.062777,1.83843,1.716332,1.822486,1.523397,1.256203,1.487478
2480,45,0,2,1,2.0862,2.052749,1.74071,1.789277,1.937169,1.727823,1.608778,1.658123
2484,43,0,7,0,2.123007,2.041417,1.793758,1.7325,1.81713,1.653797,1.433187,1.692288
2486,43,0,3,0,2.123007,2.041417,1.793758,1.7325,1.81713,1.653797,1.433187,1.692288
2487,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
2491,36,0,3,0,2.081362,2.074916,1.830469,1.736966,1.890003,1.502357,1.246374,1.472696
2494,36,0,3,0,2.148568,2.115201,1.816475,1.921655,1.877834,1.638364,1.429504,1.51409
2503,45,0,3,1,2.018994,2.012464,1.754704,1.604588,1.949338,1.591816,1.425648,1.616729
2504,37,0,3,1,2.190381,2.130678,1.811497,2.031008,1.771168,1.785529,1.641779,1.411768
2506,41,0,5,1,2.121063,2.047165,1.819981,1.742489,1.70942,1.670897,1.466955,1.465085
2510,37,0,7,1,2.123175,2.090393,1.825491,1.846318,1.783337,1.649521,1.458649,1.370374
2514,40,0,3,1,2.198168,2.097458,1.812967,1.95633,1.686308,1.810979,1.65266,1.477464
2517,45,0,3,0,2.059478,2.025133,1.753649,1.659291,1.976318,1.601699,1.406332,1.775227
2518,36,0,3,1,2.108084,2.102532,1.81753,1.866952,1.850853,1.628481,1.44882,1.355592
2520,45,0,3,1,2.0862,2.052749,1.74071,1.789277,1.937169,1.727823,1.608778,1.658123
2522,39,1,3,0,2.426402,2.519026,2.013626,1.896654,2.19898,1.344706,1.624958,2.231546
2523,35,1,1,0,2.311329,2.526232,2.003247,1.798759,2.441984,1.137093,1.408715,2.123908
2526,38,1,8,0,2.423806,2.530099,2.013136,1.921547,2.227267,1.336223,1.621331,2.209648
2528,41,0,3,0,2.161547,2.059834,1.818926,1.797192,1.7364,1.680781,1.447639,1.623583
2529,38,0,4,1,2.132018,2.078786,1.829717,1.823555,1.735436,1.664283,1.465376,1.388714
