ln_wage,idcode,t,Choice,working,exper,collgrad,race,race1,age
999,574,15,2,0,4,1,1,1,43
999,575,1,2,0,0,0,1,1,21
999,575,2,2,0,0,0,1,1,22
999,575,3,2,0,0,0,1,1,23
999,575,4,2,0,0,0,1,1,24
999,575,5,2,0,0,0,1,1,25
999,575,6,2,0,0,0,1,1,26
999,575,7,2,0,0,0,1,1,28
999,575,8,2,0,0,0,1,1,30
999,575,9,2,0,0,0,1,1,31
999,575,10,2,0,0,0,1,1,33
999,575,11,2,0,0,0,1,1,35
2.224701,575,12,1,1,0,0,1,1,36
1.87538,575,13,1,1,0,0,1,1,38
2.629817,575,14,1,1,0,0,1,1,40
2.541386,575,15,1,1,1,0,1,1,41
999,576,1,2,0,0,1,1,1,15
999,576,2,2,0,0,1,1,1,16
999,576,3,2,0,0,1,1,1,17
999,576,4,2,0,0,1,1,1,18
999,576,5,2,0,0,1,1,1,19
999,576,6,2,0,0,1,1,1,20
999,576,7,2,0,0,1,1,1,22
999,576,8,2,0,0,1,1,1,24
999,576,9,2,0,0,1,1,1,25
1.986006,576,10,1,1,0,1,1,1,27
2.119863,576,11,1,1,0,1,1,1,29
999,576,12,2,0,1,1,1,1,30
999,576,13,2,0,1,1,1,1,32
2.335482,576,14,1,1,1,1,1,1,34
2.266703,576,15,1,1,2,1,1,1,35
999,577,1,2,0,0,0,1,1,16
999,577,2,2,0,0,0,1,1,17
999,577,3,2,0,0,0,1,1,18
999,577,4,2,0,0,0,1,1,19
999,577,5,2,0,0,0,1,1,20
999,577,6,2,0,0,0,1,1,21
999,577,7,2,0,0,0,1,1,23
1.545998,577,8,1,1,0,0,1,1,25
1.838153,577,9,1,1,1,0,1,1,26
1.489342,577,10,1,1,1,0,1,1,28
1.976452,577,11,1,1,1,0,1,1,30
999,577,12,2,0,2,0,1,1,31
999,577,13,2,0,2,0,1,1,33
999,577,14,2,0,2,0,1,1,35
999,577,15,2,0,2,0,1,1,36
2.322737,578,1,1,1,0,1,1,1,22
2.441286,578,2,1,1,1,1,1,1,23
2.634719,578,3,1,1,2,1,1,1,24
2.304913,578,4,1,1,3,1,1,1,25
2.514097,578,5,1,1,4,1,1,1,26
999,578,6,2,0,5,1,1,1,27
2.499717,578,7,1,1,5,1,1,1,29
1.753038,578,8,1,1,5,1,1,1,31
3.147686,578,9,1,1,6,1,1,1,32
3.19551,578,10,1,1,6,1,1,1,34
2.733068,578,11,1,1,6,1,1,1,36
3.004341,578,12,1,1,7,1,1,1,37
2.376821,578,13,1,1,7,1,1,1,39
2.577858,578,14,1,1,7,1,1,1,41
2.714471,578,15,1,1,8,1,1,1,42
1.877851,579,1,1,1,0,0,1,1,23
999,579,2,2,0,1,0,1,1,24
999,579,3,2,0,1,0,1,1,25
999,579,4,2,0,1,0,1,1,26
999,579,5,2,0,1,0,1,1,27
999,579,6,2,0,1,0,1,1,28
999,579,7,2,0,1,0,1,1,30
999,579,8,2,0,1,0,1,1,32
999,579,9,2,0,1,0,1,1,33
999,579,10,2,0,1,0,1,1,35
999,579,11,2,0,1,0,1,1,37
999,579,12,2,0,1,0,1,1,38
999,579,13,2,0,1,0,1,1,40
999,579,14,2,0,1,0,1,1,42
999,579,15,2,0,1,0,1,1,43
999,580,1,2,0,0,0,2,0,22
999,580,2,2,0,0,0,2,0,23
999,580,3,2,0,0,0,2,0,24
999,580,4,2,0,0,0,2,0,25
999,580,5,2,0,0,0,2,0,26
999,580,6,2,0,0,0,2,0,27
999,580,7,2,0,0,0,2,0,29
2.304083,580,8,1,1,0,0,2,0,31
2.150527,580,9,1,1,1,0,2,0,32
1.802098,580,10,1,1,1,0,2,0,34
2.208274,580,11,1,1,1,0,2,0,36
2.29099,580,12,1,1,2,0,2,0,37
999,580,13,2,0,2,0,2,0,39
999,580,14,2,0,2,0,2,0,41
999,580,15,2,0,2,0,2,0,42
1.627093,581,1,1,1,0,0,2,0,21
999,581,2,2,0,1,0,2,0,22
999,581,3,2,0,1,0,2,0,23
999,581,4,2,0,1,0,2,0,24
999,581,5,2,0,1,0,2,0,25
999,581,6,2,0,1,0,2,0,26
999,581,7,2,0,1,0,2,0,28
999,581,8,2,0,1,0,2,0,30
999,581,9,2,0,1,0,2,0,31
999,581,10,2,0,1,0,2,0,33
999,581,11,2,0,1,0,2,0,35
999,581,12,2,0,1,0,2,0,36
999,581,13,2,0,1,0,2,0,38
999,581,14,2,0,1,0,2,0,40
999,581,15,2,0,1,0,2,0,41
999,582,1,2,0,0,0,1,1,24
999,582,2,2,0,0,0,1,1,25
999,582,3,2,0,0,0,1,1,26
999,582,4,2,0,0,0,1,1,27
999,582,5,2,0,0,0,1,1,28
999,582,6,2,0,0,0,1,1,29
999,582,7,2,0,0,0,1,1,31
999,582,8,2,0,0,0,1,1,33
999,582,9,2,0,0,0,1,1,34
999,582,10,2,0,0,0,1,1,36
999,582,11,2,0,0,0,1,1,38
1.386294,582,12,1,1,0,0,1,1,39
999,582,13,2,0,0,0,1,1,41
999,582,14,2,0,0,0,1,1,43
999,582,15,2,0,0,0,1,1,44
999,583,1,2,0,0,0,1,1,22
1.728845,583,2,1,1,0,0,1,1,23
1.875918,583,3,1,1,1,0,1,1,24
2.030372,583,4,1,1,2,0,1,1,25
2.017042,583,5,1,1,3,0,1,1,26
1.956795,583,6,1,1,4,0,1,1,27
1.944944,583,7,1,1,4,0,1,1,29
2.091364,583,8,1,1,4,0,1,1,31
2.05147,583,9,1,1,5,0,1,1,32
999,583,10,2,0,5,0,1,1,34
999,583,11,2,0,5,0,1,1,36
999,583,12,2,0,5,0,1,1,37
999,583,13,2,0,5,0,1,1,39
999,583,14,2,0,5,0,1,1,41
999,583,15,2,0,5,0,1,1,42
999,584,1,2,0,0,0,1,1,19
1.652404,584,2,1,1,0,0,1,1,20
1.790204,584,3,1,1,1,0,1,1,21
1.848051,584,4,1,1,2,0,1,1,22
1.905649,584,5,1,1,3,0,1,1,23
1.892067,584,6,1,1,4,0,1,1,24
2.012647,584,7,1,1,4,0,1,1,26
1.924478,584,8,1,1,4,0,1,1,28
1.880872,584,9,1,1,5,0,1,1,29
999,584,10,2,0,5,0,1,1,31
999,584,11,2,0,5,0,1,1,33
999,584,12,2,0,5,0,1,1,34
999,584,13,2,0,5,0,1,1,36
999,584,14,2,0,5,0,1,1,38
999,584,15,2,0,5,0,1,1,39
999,585,1,2,0,0,0,1,1,25
999,585,2,2,0,0,0,1,1,26
999,585,3,2,0,0,0,1,1,27
999,585,4,2,0,0,0,1,1,28
999,585,5,2,0,0,0,1,1,29
999,585,6,2,0,0,0,1,1,30
999,585,7,2,0,0,0,1,1,32
999,585,8,2,0,0,0,1,1,34
999,585,9,2,0,0,0,1,1,35
999,585,10,2,0,0,0,1,1,37
999,585,11,2,0,0,0,1,1,39
1.722766,585,12,1,1,0,0,1,1,40
1.924954,585,13,1,1,0,0,1,1,42
1.990071,585,14,1,1,0,0,1,1,44
2.045641,585,15,1,1,1,0,1,1,45
999,586,1,2,0,0,0,1,1,25
999,586,2,2,0,0,0,1,1,26
999,586,3,2,0,0,0,1,1,27
999,586,4,2,0,0,0,1,1,28
999,586,5,2,0,0,0,1,1,29
999,586,6,2,0,0,0,1,1,30
999,586,7,2,0,0,0,1,1,32
999,586,8,2,0,0,0,1,1,34
999,586,9,2,0,0,0,1,1,35
999,586,10,2,0,0,0,1,1,37
1.763017,586,11,1,1,0,0,1,1,39
1.636914,586,12,1,1,1,0,1,1,40
2.382627,586,13,1,1,1,0,1,1,42
2.632225,586,14,1,1,1,0,1,1,44
2.632346,586,15,1,1,2,0,1,1,45
1.627093,587,1,1,1,0,0,1,1,23
1.767067,587,2,1,1,1,0,1,1,24
2.118864,587,3,1,1,2,0,1,1,25
1.688623,587,4,1,1,3,0,1,1,26
2.002694,587,5,1,1,4,0,1,1,27
1.826109,587,6,1,1,5,0,1,1,28
1.585505,587,7,1,1,5,0,1,1,30
999,587,8,2,0,5,0,1,1,32
999,587,9,2,0,5,0,1,1,33
999,587,10,2,0,5,0,1,1,35
999,587,11,2,0,5,0,1,1,37
999,587,12,2,0,5,0,1,1,38
999,587,13,2,0,5,0,1,1,40
999,587,14,2,0,5,0,1,1,42
1.729187,587,15,1,1,5,0,1,1,43
999,588,1,2,0,0,0,1,1,16
999,588,2,2,0,0,0,1,1,17
999,588,3,2,0,0,0,1,1,18
999,588,4,2,0,0,0,1,1,19
999,588,5,2,0,0,0,1,1,20
999,588,6,2,0,0,0,1,1,21
1.796814,588,7,1,1,0,0,1,1,23
1.622841,588,8,1,1,0,0,1,1,25
999,588,9,2,0,1,0,1,1,26
999,588,10,2,0,1,0,1,1,28
999,588,11,2,0,1,0,1,1,30
999,588,12,2,0,1,0,1,1,31
999,588,13,2,0,1,0,1,1,33
999,588,14,2,0,1,0,1,1,35
999,588,15,2,0,1,0,1,1,36
999,589,1,2,0,0,1,1,1,18
999,589,2,2,0,0,1,1,1,19
999,589,3,2,0,0,1,1,1,20
999,589,4,2,0,0,1,1,1,21
999,589,5,2,0,0,1,1,1,22
999,589,6,2,0,0,1,1,1,23
999,589,7,2,0,0,1,1,1,25
999,589,8,2,0,0,1,1,1,27
2.014403,589,9,1,1,0,1,1,1,28
999,589,10,2,0,0,1,1,1,30
2.014903,589,11,1,1,0,1,1,1,32
3.179655,589,12,1,1,1,1,1,1,33
2.192834,589,13,1,1,1,1,1,1,35
2.357884,589,14,1,1,1,1,1,1,37
2.275656,589,15,1,1,2,1,1,1,38
999,590,1,2,0,0,1,1,1,15
999,590,2,2,0,0,1,1,1,16
999,590,3,2,0,0,1,1,1,17
999,590,4,2,0,0,1,1,1,18
999,590,5,2,0,0,1,1,1,19
999,590,6,2,0,0,1,1,1,20
999,590,7,2,0,0,1,1,1,22
999,590,8,2,0,0,1,1,1,24
1.79126,590,9,1,1,0,1,1,1,25
2.233262,590,10,1,1,0,1,1,1,27
999,590,11,2,0,0,1,1,1,29
999,590,12,2,0,0,1,1,1,30
1.86294,590,13,1,1,0,1,1,1,32
1.792316,590,14,1,1,0,1,1,1,34
999,590,15,2,0,1,1,1,1,35
999,591,1,2,0,0,1,1,1,25
999,591,2,2,0,0,1,1,1,26
999,591,3,2,0,0,1,1,1,27
999,591,4,2,0,0,1,1,1,28
999,591,5,2,0,0,1,1,1,29
999,591,6,2,0,0,1,1,1,30
999,591,7,2,0,0,1,1,1,32
999,591,8,2,0,0,1,1,1,34
999,591,9,2,0,0,1,1,1,35
999,591,10,2,0,0,1,1,1,37
999,591,11,2,0,0,1,1,1,39
999,591,12,2,0,0,1,1,1,40
999,591,13,2,0,0,1,1,1,42
999,591,14,2,0,0,1,1,1,44
2.320143,591,15,1,1,0,1,1,1,45
999,592,1,2,0,0,0,1,1,17
999,592,2,2,0,0,0,1,1,18
999,592,3,2,0,0,0,1,1,19
1.988575,592,4,1,1,0,0,1,1,20
2.112093,592,5,1,1,1,0,1,1,21
2.022935,592,6,1,1,2,0,1,1,22
2.216187,592,7,1,1,2,0,1,1,24
999,592,8,2,0,2,0,1,1,26
999,592,9,2,0,2,0,1,1,27
999,592,10,2,0,2,0,1,1,29
999,592,11,2,0,2,0,1,1,31
999,592,12,2,0,2,0,1,1,32
999,592,13,2,0,2,0,1,1,34
999,592,14,2,0,2,0,1,1,36
999,592,15,2,0,2,0,1,1,37
999,593,1,2,0,0,0,1,1,23
999,593,2,2,0,0,0,1,1,24
999,593,3,2,0,0,0,1,1,25
999,593,4,2,0,0,0,1,1,26
999,593,5,2,0,0,0,1,1,27
999,593,6,2,0,0,0,1,1,28
999,593,7,2,0,0,0,1,1,30
999,593,8,2,0,0,0,1,1,32
1.209544,593,9,1,1,0,0,1,1,33
999,593,10,2,0,0,0,1,1,35
999,593,11,2,0,0,0,1,1,37
2.357713,593,12,1,1,0,0,1,1,38
999,593,13,2,0,0,0,1,1,40
1.156018,593,14,1,1,0,0,1,1,42
1.287354,593,15,1,1,1,0,1,1,43
1.482067,594,1,1,1,0,0,1,1,20
1.680055,594,2,1,1,1,0,1,1,21
1.623966,594,3,1,1,2,0,1,1,22
1.809472,594,4,1,1,3,0,1,1,23
999,594,5,2,0,4,0,1,1,24
999,594,6,2,0,4,0,1,1,25
1.910543,594,7,1,1,4,0,1,1,27
2.037021,594,8,1,1,4,0,1,1,29
999,594,9,2,0,5,0,1,1,30
1.060161,594,10,1,1,5,0,1,1,32
1.252763,594,11,1,1,5,0,1,1,34
1.000095,594,12,1,1,6,0,1,1,35
1.969691,594,13,1,1,6,0,1,1,37
1.653599,594,14,1,1,6,0,1,1,39
2.309006,594,15,1,1,7,0,1,1,40
999,595,1,2,0,0,1,1,1,21
999,595,2,2,0,0,1,1,1,22
1.824624,595,3,1,1,0,1,1,1,23
2.141026,595,4,1,1,1,1,1,1,24
2.287482,595,5,1,1,2,1,1,1,25
2.09115,595,6,1,1,3,1,1,1,26
1.952164,595,7,1,1,3,1,1,1,28
999,595,8,2,0,3,1,1,1,30
2.309544,595,9,1,1,3,1,1,1,31
999,595,10,2,0,3,1,1,1,33
999,595,11,2,0,3,1,1,1,35
999,595,12,2,0,3,1,1,1,36
999,595,13,2,0,3,1,1,1,38
999,595,14,2,0,3,1,1,1,40
999,595,15,2,0,3,1,1,1,41
1.809414,596,1,1,1,0,0,1,1,18
1.903199,596,2,1,1,1,0,1,1,19
1.990521,596,3,1,1,2,0,1,1,20
999,596,4,2,0,3,0,1,1,21
999,596,5,2,0,3,0,1,1,22
999,596,6,2,0,3,0,1,1,23
999,596,7,2,0,3,0,1,1,25
999,596,8,2,0,3,0,1,1,27
999,596,9,2,0,3,0,1,1,28
999,596,10,2,0,3,0,1,1,30
999,596,11,2,0,3,0,1,1,32
999,596,12,2,0,3,0,1,1,33
999,596,13,2,0,3,0,1,1,35
999,596,14,2,0,3,0,1,1,37
999,596,15,2,0,3,0,1,1,38
2.029219,597,1,1,1,0,1,1,1,25
999,597,2,2,0,1,1,1,1,26
2.207275,597,3,1,1,1,1,1,1,27
2.322431,597,4,1,1,2,1,1,1,28
999,597,5,2,0,3,1,1,1,29
2.434603,597,6,1,1,3,1,1,1,30
2.182477,597,7,1,1,3,1,1,1,32
2.405093,597,8,1,1,3,1,1,1,34
2.385631,597,9,1,1,4,1,1,1,35
2.478922,597,10,1,1,4,1,1,1,37
2.712042,597,11,1,1,4,1,1,1,39
2.432989,597,12,1,1,5,1,1,1,40
2.376821,597,13,1,1,5,1,1,1,42
2.25463,597,14,1,1,5,1,1,1,44
2.269849,597,15,1,1,6,1,1,1,45
2.032558,598,1,1,1,0,0,1,1,26
999,598,2,2,0,1,0,1,1,27
999,598,3,2,0,1,0,1,1,28
999,598,4,2,0,1,0,1,1,29
999,598,5,2,0,1,0,1,1,30
999,598,6,2,0,1,0,1,1,31
999,598,7,2,0,1,0,1,1,33
1.552368,598,8,1,1,1,0,1,1,35
1.503577,598,9,1,1,2,0,1,1,36
1.396633,598,10,1,1,2,0,1,1,38
1.589235,598,11,1,1,2,0,1,1,40
1.598814,598,12,1,1,3,0,1,1,41
1.618358,598,13,1,1,3,0,1,1,43
1.653599,598,14,1,1,3,0,1,1,45
1.655079,598,15,1,1,4,0,1,1,46
999,599,1,2,0,0,0,1,1,20
1.652404,599,2,1,1,0,0,1,1,21
1.543923,599,3,1,1,1,0,1,1,22
999,599,4,2,0,2,0,1,1,23
999,599,5,2,0,2,0,1,1,24
999,599,6,2,0,2,0,1,1,25
999,599,7,2,0,2,0,1,1,27
999,599,8,2,0,2,0,1,1,29
999,599,9,2,0,2,0,1,1,30
999,599,10,2,0,2,0,1,1,32
999,599,11,2,0,2,0,1,1,34
999,599,12,2,0,2,0,1,1,35
999,599,13,2,0,2,0,1,1,37
999,599,14,2,0,2,0,1,1,39
999,599,15,2,0,2,0,1,1,40
1.627093,600,1,1,1,0,0,2,0,24
999,600,2,2,0,1,0,2,0,25
999,600,3,2,0,1,0,2,0,26
999,600,4,2,0,1,0,2,0,27
999,600,5,2,0,1,0,2,0,28
999,600,6,2,0,1,0,2,0,29
999,600,7,2,0,1,0,2,0,31
999,600,8,2,0,1,0,2,0,33
999,600,9,2,0,1,0,2,0,34
999,600,10,2,0,1,0,2,0,36
999,600,11,2,0,1,0,2,0,38
999,600,12,2,0,1,0,2,0,39
999,600,13,2,0,1,0,2,0,41
999,600,14,2,0,1,0,2,0,43
999,600,15,2,0,1,0,2,0,44
1.850236,601,1,1,1,0,0,2,0,21
999,601,2,2,0,1,0,2,0,22
1.903199,601,3,1,1,1,0,2,0,23
1.984131,601,4,1,1,2,0,2,0,24
999,601,5,2,0,3,0,2,0,25
999,601,6,2,0,3,0,2,0,26
1.925431,601,7,1,1,3,0,2,0,28
1.854699,601,8,1,1,3,0,2,0,30
999,601,9,2,0,4,0,2,0,31
999,601,10,2,0,4,0,2,0,33
999,601,11,2,0,4,0,2,0,35
999,601,12,2,0,4,0,2,0,36
999,601,13,2,0,4,0,2,0,38
999,601,14,2,0,4,0,2,0,40
999,601,15,2,0,4,0,2,0,41
999,602,1,2,0,0,1,1,1,19
999,602,2,2,0,0,1,1,1,20
999,602,3,2,0,0,1,1,1,21
999,602,4,2,0,0,1,1,1,22
999,602,5,2,0,0,1,1,1,23
999,602,6,2,0,0,1,1,1,24
2.133687,602,7,1,1,0,1,1,1,26
2.444886,602,8,1,1,0,1,1,1,28
2.54564,602,9,1,1,1,1,1,1,29
999,602,10,2,0,1,1,1,1,31
999,602,11,2,0,1,1,1,1,33
999,602,12,2,0,1,1,1,1,34
999,602,13,2,0,1,1,1,1,36
999,602,14,2,0,1,1,1,1,38
999,602,15,2,0,1,1,1,1,39
999,603,1,2,0,0,0,1,1,16
999,603,2,2,0,0,0,1,1,17
999,603,3,2,0,0,0,1,1,18
999,603,4,2,0,0,0,1,1,19
999,603,5,2,0,0,0,1,1,20
2.349837,603,6,1,1,0,0,1,1,21
2.45577,603,7,1,1,0,0,1,1,23
2.345145,603,8,1,1,0,0,1,1,25
2.308156,603,9,1,1,1,0,1,1,26
2.446455,603,10,1,1,1,0,1,1,28
2.460443,603,11,1,1,1,0,1,1,30
2.541548,603,12,1,1,2,0,1,1,31
2.599632,603,13,1,1,2,0,1,1,33
2.846308,603,14,1,1,2,0,1,1,35
999,603,15,2,0,3,0,1,1,36
2.344932,604,1,1,1,0,1,1,1,25
999,604,2,2,0,1,1,1,1,26
999,604,3,2,0,1,1,1,1,27
999,604,4,2,0,1,1,1,1,28
999,604,5,2,0,1,1,1,1,29
999,604,6,2,0,1,1,1,1,30
999,604,7,2,0,1,1,1,1,32
999,604,8,2,0,1,1,1,1,34
999,604,9,2,0,1,1,1,1,35
999,604,10,2,0,1,1,1,1,37
999,604,11,2,0,1,1,1,1,39
999,604,12,2,0,1,1,1,1,40
999,604,13,2,0,1,1,1,1,42
999,604,14,2,0,1,1,1,1,44
999,604,15,2,0,1,1,1,1,45
999,605,1,2,0,0,0,2,0,26
999,605,2,2,0,0,0,2,0,27
999,605,3,2,0,0,0,2,0,28
999,605,4,2,0,0,0,2,0,29
999,605,5,2,0,0,0,2,0,30
999,605,6,2,0,0,0,2,0,31
1.037072,605,7,1,1,0,0,2,0,33
999,605,8,2,0,0,0,2,0,35
999,605,9,2,0,0,0,2,0,36
999,605,10,2,0,0,0,2,0,38
999,605,11,2,0,0,0,2,0,40
999,605,12,2,0,0,0,2,0,41
999,605,13,2,0,0,0,2,0,43
999,605,14,2,0,0,0,2,0,45
999,605,15,2,0,0,0,2,0,46
999,606,1,2,0,0,0,1,1,25
999,606,2,2,0,0,0,1,1,26
999,606,3,2,0,0,0,1,1,27
999,606,4,2,0,0,0,1,1,28
999,606,5,2,0,0,0,1,1,29
999,606,6,2,0,0,0,1,1,30
999,606,7,2,0,0,0,1,1,32
999,606,8,2,0,0,0,1,1,34
999,606,9,2,0,0,0,1,1,35
2.038487,606,10,1,1,0,0,1,1,37
2.109,606,11,1,1,0,0,1,1,39
2.035502,606,12,1,1,1,0,1,1,40
2.025598,606,13,1,1,1,0,1,1,42
1.969285,606,14,1,1,1,0,1,1,44
2.114449,606,15,1,1,2,0,1,1,45
999,607,1,2,0,0,0,2,0,22
1.336284,607,2,1,1,0,0,2,0,23
1.479384,607,3,1,1,1,0,2,0,24
1.498623,607,4,1,1,2,0,2,0,25
999,607,5,2,0,3,0,2,0,26
999,607,6,2,0,3,0,2,0,27
.8888915,607,7,1,1,3,0,2,0,29
999,607,8,2,0,3,0,2,0,31
999,607,9,2,0,3,0,2,0,32
1.259012,607,10,1,1,3,0,2,0,34
1.291273,607,11,1,1,3,0,2,0,36
1.454967,607,12,1,1,4,0,2,0,37
999,607,13,2,0,4,0,2,0,39
999,607,14,2,0,4,0,2,0,41
1.823198,607,15,1,1,4,0,2,0,42
999,608,1,2,0,0,1,1,1,25
999,608,2,2,0,0,1,1,1,26
999,608,3,2,0,0,1,1,1,27
999,608,4,2,0,0,1,1,1,28
999,608,5,2,0,0,1,1,1,29
999,608,6,2,0,0,1,1,1,30
999,608,7,2,0,0,1,1,1,32
999,608,8,2,0,0,1,1,1,34
999,608,9,2,0,0,1,1,1,35
999,608,10,2,0,0,1,1,1,37
1.896119,608,11,1,1,0,1,1,1,39
2.223662,608,12,1,1,1,1,1,1,40
2.415978,608,13,1,1,1,1,1,1,42
2.522378,608,14,1,1,1,1,1,1,44
2.547707,608,15,1,1,2,1,1,1,45
999,609,1,2,0,0,0,1,1,17
999,609,2,2,0,0,0,1,1,18
1.336284,609,3,1,1,0,0,1,1,19
1.734189,609,4,1,1,1,0,1,1,20
2.072458,609,5,1,1,2,0,1,1,21
2.087474,609,6,1,1,3,0,1,1,22
999,609,7,2,0,3,0,1,1,24
999,609,8,2,0,3,0,1,1,26
999,609,9,2,0,3,0,1,1,27
1.886089,609,10,1,1,3,0,1,1,29
1.888094,609,11,1,1,3,0,1,1,31
1.857438,609,12,1,1,4,0,1,1,32
1.818867,609,13,1,1,4,0,1,1,34
2.084861,609,14,1,1,4,0,1,1,36
2.451893,609,15,1,1,5,0,1,1,37
.9537478,610,1,1,1,0,0,2,0,21
999,610,2,2,0,1,0,2,0,22
999,610,3,2,0,1,0,2,0,23
999,610,4,2,0,1,0,2,0,24
999,610,5,2,0,1,0,2,0,25
999,610,6,2,0,1,0,2,0,26
999,610,7,2,0,1,0,2,0,28
999,610,8,2,0,1,0,2,0,30
999,610,9,2,0,1,0,2,0,31
999,610,10,2,0,1,0,2,0,33
999,610,11,2,0,1,0,2,0,35
999,610,12,2,0,1,0,2,0,36
999,610,13,2,0,1,0,2,0,38
999,610,14,2,0,1,0,2,0,40
999,610,15,2,0,1,0,2,0,41
999,611,1,2,0,0,0,2,0,16
999,611,2,2,0,0,0,2,0,17
999,611,3,2,0,0,0,2,0,18
1.359121,611,4,1,1,0,0,2,0,19
999,611,5,2,0,1,0,2,0,20
999,611,6,2,0,1,0,2,0,21
999,611,7,2,0,1,0,2,0,23
999,611,8,2,0,1,0,2,0,25
999,611,9,2,0,1,0,2,0,26
999,611,10,2,0,1,0,2,0,28
999,611,11,2,0,1,0,2,0,30
1.177694,611,12,1,1,1,0,2,0,31
999,611,13,2,0,1,0,2,0,33
999,611,14,2,0,1,0,2,0,35
999,611,15,2,0,1,0,2,0,36
999,612,1,2,0,0,0,1,1,15
999,612,2,2,0,0,0,1,1,16
999,612,3,2,0,0,0,1,1,17
999,612,4,2,0,0,0,1,1,18
1.628526,612,5,1,1,0,0,1,1,19
999,612,6,2,0,1,0,1,1,20
1.777012,612,7,1,1,1,0,1,1,22
1.79126,612,8,1,1,1,0,1,1,24
1.838153,612,9,1,1,2,0,1,1,25
1.778975,612,10,1,1,2,0,1,1,27
1.7492,612,11,1,1,2,0,1,1,29
1.925531,612,12,1,1,3,0,1,1,30
1.980877,612,13,1,1,3,0,1,1,32
999,612,14,2,0,3,0,1,1,34
999,612,15,2,0,3,0,1,1,35
1.434721,613,1,1,1,0,0,1,1,19
1.392373,613,2,1,1,1,0,1,1,20
1.439719,613,3,1,1,2,0,1,1,21
999,613,4,2,0,3,0,1,1,22
999,613,5,2,0,3,0,1,1,23
1.376611,613,6,1,1,3,0,1,1,24
1.805182,613,7,1,1,3,0,1,1,26
999,613,8,2,0,3,0,1,1,28
999,613,9,2,0,3,0,1,1,29
1.275272,613,10,1,1,3,0,1,1,31
.9783261,613,11,1,1,3,0,1,1,33
999,613,12,2,0,4,0,1,1,34
1.212005,613,13,1,1,4,0,1,1,36
1.430455,613,14,1,1,4,0,1,1,38
1.471526,613,15,1,1,5,0,1,1,39
999,614,1,2,0,0,1,1,1,17
999,614,2,2,0,0,1,1,1,18
999,614,3,2,0,0,1,1,1,19
999,614,4,2,0,0,1,1,1,20
999,614,5,2,0,0,1,1,1,21
999,614,6,2,0,0,1,1,1,22
1.872321,614,7,1,1,0,1,1,1,24
1.924691,614,8,1,1,0,1,1,1,26
999,614,9,2,0,1,1,1,1,27
999,614,10,2,0,1,1,1,1,29
2.302585,614,11,1,1,1,1,1,1,31
1.609438,614,12,1,1,2,1,1,1,32
999,614,13,2,0,2,1,1,1,34
1.653599,614,14,1,1,2,1,1,1,36
1.860215,614,15,1,1,3,1,1,1,37
999,615,1,2,0,0,0,1,1,20
999,615,2,2,0,0,0,1,1,21
2.252575,615,3,1,1,0,0,1,1,22
2.341891,615,4,1,1,1,0,1,1,23
2.382792,615,5,1,1,2,0,1,1,24
2.497926,615,6,1,1,3,0,1,1,25
2.408283,615,7,1,1,3,0,1,1,27
2.482934,615,8,1,1,3,0,1,1,29
999,615,9,2,0,4,0,1,1,30
999,615,10,2,0,4,0,1,1,32
999,615,11,2,0,4,0,1,1,34
999,615,12,2,0,4,0,1,1,35
1.722831,615,13,1,1,4,0,1,1,37
999,615,14,2,0,4,0,1,1,39
2.008981,615,15,1,1,4,0,1,1,40
999,616,1,2,0,0,0,1,1,25
999,616,2,2,0,0,0,1,1,26
999,616,3,2,0,0,0,1,1,27
1.899345,616,4,1,1,0,0,1,1,28
2.256575,616,5,1,1,1,0,1,1,29
2.255105,616,6,1,1,2,0,1,1,30
999,616,7,2,0,2,0,1,1,32
1.96311,616,8,1,1,2,0,1,1,34
2.134133,616,9,1,1,3,0,1,1,35
2.129001,616,10,1,1,3,0,1,1,37
2.275213,616,11,1,1,3,0,1,1,39
999,616,12,2,0,4,0,1,1,40
2.562326,616,13,1,1,4,0,1,1,42
2.750609,616,14,1,1,4,0,1,1,44
2.790937,616,15,1,1,5,0,1,1,45
1.627093,617,1,1,1,0,0,1,1,26
1.643014,617,2,1,1,1,0,1,1,27
1.702528,617,3,1,1,2,0,1,1,28
1.657229,617,4,1,1,3,0,1,1,29
1.791045,617,5,1,1,4,0,1,1,30
1.787467,617,6,1,1,5,0,1,1,31
999,617,7,2,0,5,0,1,1,33
999,617,8,2,0,5,0,1,1,35
999,617,9,2,0,5,0,1,1,36
999,617,10,2,0,5,0,1,1,38
999,617,11,2,0,5,0,1,1,40
999,617,12,2,0,5,0,1,1,41
1.325333,617,13,1,1,5,0,1,1,43
1.430455,617,14,1,1,5,0,1,1,45
1.615858,617,15,1,1,6,0,1,1,46
999,618,1,2,0,0,0,1,1,22
2.09457,618,2,1,1,0,0,1,1,23
2.135531,618,3,1,1,1,0,1,1,24
1.984131,618,4,1,1,2,0,1,1,25
999,618,5,2,0,3,0,1,1,26
999,618,6,2,0,3,0,1,1,27
999,618,7,2,0,3,0,1,1,29
999,618,8,2,0,3,0,1,1,31
999,618,9,2,0,3,0,1,1,32
999,618,10,2,0,3,0,1,1,34
1.252763,618,11,1,1,3,0,1,1,36
3.442019,618,12,1,1,4,0,1,1,37
1.51359,618,13,1,1,4,0,1,1,39
1.653599,618,14,1,1,4,0,1,1,41
1.486544,618,15,1,1,5,0,1,1,42
